,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Base
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0421875,10,Iris
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0765625,10,Iris
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",280.81419260937275,0.1368040035057673,1.0359375,10,Iris
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0265625,10,Iris
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.05625,10,Iris
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",280.89356612701266,5.684341886080802e-14,1.03125,10,Iris
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0328125,10,Iris
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0859375,10,Iris
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",280.848830681878,0.10495842013656193,1.040625,10,Iris
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.06875,10,Iris
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0640625,10,Iris
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",280.8531610916273,0.10343100305468163,1.046875,10,Iris
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0328125,10,Iris
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",279.9413655663864,5.684341886080802e-14,1.0875,10,Iris
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",263.06860653127666,6.961942611065423,1.015625,13,Iris
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",264.8052519558374,3.0857351792577266,1.015625,13,Iris
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",261.6651593756704,8.227320866691562,1.015625,13,Iris
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",260.67410659882137,3.967185519324116,1.015625,13,Iris
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",264.24768872423,5.540462180766062,1.015625,13,Iris
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",262.881292147058,3.98503705422907,1.015625,13,Iris
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",261.50857773839834,4.991192733081497,1.015625,13,Iris
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",263.1908315262151,5.129433822370069,1.015625,13,Iris
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",265.1521854722471,4.190702964850735,1.015625,13,Iris
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",264.2118774014506,3.8674563934608384,1.015625,13,Iris
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",262.44139382180765,5.114545744612496,1.015625,13,Iris
