,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Problema
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",42730.00484538849,328.92020511814104,1.0171875,11,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42265.44028274923,533.4717177274422,1.021875,11,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43258.93842083236,269.55102180722787,1.04375,11,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",43124.68062196174,383.955087061632,1.046875,11,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43195.77339737556,273.01863929878107,1.03125,11,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43250.472434222356,249.34998891318403,1.0375,11,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43326.02309117663,308.29433773356254,1.0453125,11,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42994.6366283963,240.33136406050642,1.0390625,11,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43129.40552637367,217.62844272839803,1.0546875,11,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",43173.95072683465,213.95228465269926,1.0515625,11,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43374.029197327334,121.14137370488338,1.0640625,11,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43175.32756258954,294.0280832236105,1.0703125,11,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43309.01649463816,208.39414092214156,1.05,11,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",43227.87665638127,185.55659709634693,1.0703125,11,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",43667.63329561431,24.640263703534906,1.0546875,11,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",43735.382710197344,39.88889540417949,1.0921875,11,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",43441.16369386552,0.0,1.071875,11,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",43705.267892356205,0.0,1.05625,11,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",43804.624044449694,0.0,1.0609375,11,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",43441.16369386552,0.0,1.078125,11,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",43804.624044449694,0.0,1.0484375,11,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",43804.624044449694,0.0,1.0671875,11,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",43441.16369386552,0.0,1.0734375,11,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",43804.624044449694,0.0,1.040625,11,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",43804.624044449694,0.0,1.0703125,11,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",43441.16369386552,0.0,1.0859375,11,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",43804.624044449694,0.0,1.0390625,11,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",43804.624044449694,0.0,1.059375,11,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",43441.16369386552,0.0,1.075,11,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",43804.624044449694,0.0,1.0359375,11,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",43804.624044449694,0.0,1.065625,11,Wine
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",43441.16369386552,0.0,1.065625,11,Wine
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",38903.04663680761,830.6798116868149,1.015625,33,Wine
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",37895.05580705757,1154.6653339570053,1.015625,33,Wine
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",38723.34806803403,672.600417215442,1.015625,33,Wine
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",38552.02307139499,938.6053535056917,1.015625,33,Wine
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",38285.96224859152,587.7395370928725,1.015625,33,Wine
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",38396.80024996195,842.2968167452303,1.0171875,33,Wine
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",38245.85806949679,1410.7157712126095,1.015625,33,Wine
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",38607.78115487348,646.0452191571211,1.015625,33,Wine
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",38527.55618240508,661.1632001372559,1.015625,33,Wine
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",38348.189365251026,1134.6976826040386,1.015625,33,Wine
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",38701.71179559758,594.8109124164575,1.015625,33,Wine
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",37970.03551315463,1037.4760102168652,1.015625,33,Wine
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",37856.09161202367,1006.085407774803,1.015625,33,Wine
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",38236.514157807396,1100.5905919638008,1.015625,33,Wine
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",37863.86554181271,1131.9051513735794,1.015625,33,Wine
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",37739.03980625609,1026.177542164378,1.015625,33,Wine
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",38009.546970954936,466.48464440207107,1.015625,33,Wine
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",38632.183994432395,1229.287077460886,1.015625,33,Wine
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",38322.852622112194,411.33449192652915,1.01875,33,Wine
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",37887.43521638123,486.8477527592601,1.0203125,33,Wine
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",38741.15047897723,521.1778879581497,1.0203125,33,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",37775.516137840925,691.8503017868959,1.028125,33,Wine
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",38475.23735420548,392.2239903260373,1.0234375,33,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",38461.27145637336,266.0218709567392,1.0203125,33,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",38992.44904256515,423.8086574569758,1.0515625,33,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",38752.60733514947,443.03007979884626,1.040625,33,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",39027.14630171755,232.2650661572376,1.0625,33,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",38950.87835459395,413.06631509984334,1.053125,33,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",38951.125660045975,366.7230837914284,1.071875,33,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",39149.96639614711,279.16918785063194,1.0671875,33,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",39251.96371557824,161.86019619555088,1.0640625,33,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",39228.14619210191,204.4845809030871,1.0453125,33,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",39018.43859931788,271.49484628380026,1.0703125,33,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",39116.96564929512,236.68559793855528,1.084375,33,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",39132.70437643699,260.6113513250606,1.1046875,33,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",39298.10571030411,324.6984984498489,1.09375,33,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",38967.58270844009,37.782241764853104,1.065625,33,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",39033.856805820564,35.64251984734894,1.1265625,33,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.2046875,33,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.090625,33,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.0703125,33,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.20625,33,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.171875,33,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.084375,33,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.21875,33,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.196875,33,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.071875,33,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.1734375,33,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.1734375,33,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.0703125,33,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.2125,33,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.190625,33,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.05625,33,Wine
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",39060.23202647534,7.275957614183426e-12,1.2,33,Wine
