,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Problema
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",263.8059404651433,4.368202961646761,1.015625,13,Iris
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",265.35402790610505,5.115024847282229,1.015625,13,Iris
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",261.7506891938633,4.46616841118663,1.015625,13,Iris
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",263.6255427546282,3.6681793452550484,1.0171875,13,Iris
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",260.3328430840864,4.091934003990564,1.0171875,13,Iris
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",263.14182597277494,3.1627871956352407,1.015625,13,Iris
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",262.04107568346524,2.897492950438765,1.025,13,Iris
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",267.19398068147393,2.014973641685154,1.0203125,13,Iris
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",263.67108053354445,2.4205137395680216,1.0171875,13,Iris
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",271.44553546387687,1.9852122914640251,1.0359375,13,Iris
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",270.5215436329914,2.0455233474354233,1.03125,13,Iris
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",270.3307198845556,1.627803471923743,1.03125,13,Iris
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",270.6341018780728,1.4814349356197871,1.03125,13,Iris
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",271.19352889691993,1.8963458326474623,1.0390625,13,Iris
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",270.59486689447965,1.0706229274538508,1.0421875,13,Iris
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",270.5632393310275,1.6761256144430792,1.0375,13,Iris
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",270.8117791215401,1.1295653858785009,1.05625,13,Iris
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",272.0187732410217,1.1348201415159773,1.0546875,13,Iris
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",271.9908205710386,0.9109362141859461,1.065625,13,Iris
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",270.89341447748575,1.80919145560126,1.046875,13,Iris
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",271.38621100844796,1.3215665755068255,1.0796875,13,Iris
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",269.8794499164008,0.1627808902124599,1.046875,13,Iris
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",270.9259686193218,0.0,1.08125,13,Iris
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",269.88767418002266,1.502894692688246,1.09375,13,Iris
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",270.9259686193218,0.0,1.071875,13,Iris
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",272.41572385892005,0.0,1.065625,13,Iris
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",271.41806845090014,0.0,1.0484375,13,Iris
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",272.1168520175317,0.524573323791373,1.0578125,13,Iris
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",272.41572385892005,0.0,1.0484375,13,Iris
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",271.41806845090014,0.0,1.0484375,13,Iris
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",272.2667483349602,0.44692657187947593,1.0484375,13,Iris
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",272.41572385892005,0.0,1.0578125,13,Iris
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",271.41806845090014,0.0,1.0421875,13,Iris
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",272.41572385892005,0.0,1.05,13,Iris
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",272.41572385892005,0.0,1.053125,13,Iris
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",271.41806845090014,0.0,1.078125,13,Iris
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",272.41572385892005,0.0,1.0578125,13,Iris
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",272.41572385892005,0.0,1.0671875,13,Iris
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",271.41806845090014,0.0,1.09375,13,Iris
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",250.76697583212155,5.847945322757637,1.015625,22,Iris
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",248.2024722996829,4.902578392675676,1.015625,22,Iris
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",244.02476464957104,7.6340375746791755,1.015625,22,Iris
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",249.27626621628957,4.258907294380573,1.015625,22,Iris
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",247.29290798098341,7.629103145178191,1.015625,22,Iris
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",243.6961985195256,5.378531454467699,1.015625,22,Iris
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",247.62900285773588,7.932109034423956,1.015625,22,Iris
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",246.98405329924032,5.037231922576239,1.015625,22,Iris
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",247.30269286891786,8.685883808830143,1.015625,22,Iris
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",246.03076483449564,6.232788109431734,1.015625,22,Iris
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",250.23570692243115,2.994377376257812,1.015625,22,Iris
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",247.22212496987223,4.998985807942357,1.015625,22,Iris
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",248.35771579545317,6.228597439491702,1.015625,22,Iris
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",247.9547519297057,4.500814180813735,1.015625,22,Iris
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",246.179262454506,6.934369031644442,1.015625,22,Iris
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",247.96216097752685,4.917835307674749,1.015625,22,Iris
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",244.22799144631503,7.844101214502653,1.015625,22,Iris
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",251.00131690757289,5.500300863758175,1.015625,22,Iris
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",250.7921282534093,3.384966253718215,1.0171875,22,Iris
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",243.29670346542548,3.1394439248714567,1.01875,22,Iris
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",245.7539688861529,2.6555399805380624,1.0234375,22,Iris
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",243.84111850536775,3.0893812021373903,1.015625,22,Iris
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",249.11236400026388,2.793670658076623,1.0203125,22,Iris
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",244.89987826402609,2.8334375137167327,1.0171875,22,Iris
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",254.05608559020956,1.093740709464915,1.0359375,22,Iris
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",251.26145743396108,2.272196042236604,1.0296875,22,Iris
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",252.0856162345372,3.1493127433899084,1.05,22,Iris
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",253.6728047741799,2.4921004488635043,1.034375,22,Iris
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",252.63506012291523,3.2911139047473252,1.0609375,22,Iris
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",251.74139892387316,2.9110223410016105,1.04375,22,Iris
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",253.4081165360467,1.5883425095569412,1.05625,22,Iris
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",253.9868601515253,2.0129056045427456,1.075,22,Iris
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",253.47252272575847,1.6011467971414206,1.0578125,22,Iris
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",252.4216944598153,1.6890998335921283,1.059375,22,Iris
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",253.38256324787494,1.9505682534727593,1.08125,22,Iris
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",253.3773801240649,1.8583074053115254,1.0578125,22,Iris
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",251.33231982599872,0.3718011903584098,1.10625,22,Iris
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",252.28559524470566,0.7512563808306536,1.1296875,22,Iris
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",254.08312751714894,0.014228046621914812,1.0609375,22,Iris
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",251.91746837891424,0.00046889069463418304,1.1109375,22,Iris
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.075,22,Iris
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0828125,22,Iris
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0375,22,Iris
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.075,22,Iris
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0625,22,Iris
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.034375,22,Iris
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.08125,22,Iris
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.071875,22,Iris
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0328125,22,Iris
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.071875,22,Iris
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0796875,22,Iris
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0375,22,Iris
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.0734375,22,Iris
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",254.08787019935622,2.842170943040401e-14,1.05625,22,Iris
